,avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start
2024-05-20 16:20:26+02:00,775,CH,Planned maintenance,A03,Cancelled,2024-12-20 18:00:00+01:00,7WPi8ZvPQW59_xjbv0cFOQ,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT15M,9,2024-04-18 17:30:00+02:00
2024-05-20 16:20:26+02:00,775,CH,Planned maintenance,A03,Cancelled,2024-04-18 17:15:00+02:00,7WPi8ZvPQW59_xjbv0cFOQ,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT15M,9,2024-02-29 17:00:00+01:00
2024-05-20 16:20:26+02:00,620,CH,Planned maintenance,A03,Cancelled,2024-02-29 17:00:00+01:00,7WPi8ZvPQW59_xjbv0cFOQ,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT1M,9,2024-02-29 16:45:00+01:00
2024-05-20 16:20:26+02:00,775,CH,Planned maintenance,A03,Cancelled,2024-02-29 16:45:00+01:00,7WPi8ZvPQW59_xjbv0cFOQ,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT15M,9,2024-02-01 16:00:00+01:00
2024-05-20 16:20:26+02:00,620,CH,Planned maintenance,A03,Cancelled,2024-02-01 16:00:00+01:00,7WPi8ZvPQW59_xjbv0cFOQ,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT1M,9,2024-02-01 15:45:00+01:00
2024-05-20 16:20:26+02:00,775,CH,Planned maintenance,A03,Cancelled,2024-02-01 15:45:00+01:00,7WPi8ZvPQW59_xjbv0cFOQ,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT15M,9,2024-01-08 07:00:00+01:00
2024-05-21 11:51:08+02:00,0,CH,Unplanned outage,A03,,2024-06-15 11:00:00+02:00,zGoQDqO2A1K0TjBdUs81MA,365.0,Nuclear,12W-0000000017-E,intra_zonal,KKB - KernKW Beznau,Beznau 1,1,MAW,PT15M,1,2024-04-26 11:00:00+02:00
2024-05-22 01:24:16+02:00,775,CH,Unplanned outage,A03,,2024-05-22 01:30:00+02:00,knVx6TUn8SiByEtdhpVD4A,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT15M,2,2024-05-22 00:00:00+02:00
2024-05-22 09:06:39+02:00,0,CH,Unplanned outage,A03,,2024-05-21 16:00:00+02:00,1KOXG3Fb24OQcier77TMJw,102.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Tierfehd - Limmern G3,1,MAW,PT15M,1,2024-05-21 14:30:00+02:00
2024-05-22 09:06:39+02:00,0,CH,Unplanned outage,A03,,2024-05-21 14:30:00+02:00,1KOXG3Fb24OQcier77TMJw,102.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Tierfehd - Limmern G3,1,MAW,PT1M,1,2024-05-21 14:19:00+02:00
2024-05-23 21:08:58+02:00,775,CH,Unplanned outage,A03,,2024-05-23 22:00:00+02:00,3_QhD9DjkhZ8FTsb8n3Kzw,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT15M,1,2024-05-23 21:00:00+02:00
2024-05-26 07:40:49+02:00,775,CH,Unplanned outage,A03,,2024-05-26 07:30:00+02:00,0UhmvebmWWrf2Ghrgwl99A,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT15M,2,2024-05-26 06:00:00+02:00
2024-05-26 09:49:42+02:00,0,CH,Unplanned outage,A03,,2024-05-26 09:45:00+02:00,TDdjwIRUdCZ-fzAYTwhO4g,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G3,1,MAW,PT15M,2,2024-05-26 08:15:00+02:00
2024-05-27 11:08:54+02:00,0,CH,Unplanned outage,A03,,2024-05-27 11:00:00+02:00,HXDdX7FlE_2Ogb-6Dj6lww,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G3,1,MAW,PT15M,4,2024-05-26 11:00:00+02:00
2024-05-27 11:08:54+02:00,0,CH,Unplanned outage,A03,,2024-05-26 11:00:00+02:00,HXDdX7FlE_2Ogb-6Dj6lww,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G3,1,MAW,PT1M,4,2024-05-26 10:57:00+02:00
2024-05-29 06:06:21+02:00,775,CH,Unplanned outage,A03,,2024-05-29 08:00:00+02:00,WoeJSxFTGneV3PKqWf-m3g,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT15M,1,2024-05-29 06:00:00+02:00
2024-05-29 18:02:57+02:00,775,CH,Unplanned outage,A03,,2024-05-29 18:00:00+02:00,PZVvuhX2USyH0f2LF-SSDg,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT15M,2,2024-05-29 17:00:00+02:00
2024-06-04 00:32:43+02:00,775,CH,Unplanned outage,A03,,2024-06-04 00:30:00+02:00,46IkIZZA5Anu1ktULf0Zyw,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT15M,2,2024-06-03 23:15:00+02:00
2024-06-04 00:32:43+02:00,775,CH,Unplanned outage,A03,,2024-06-03 23:15:00+02:00,46IkIZZA5Anu1ktULf0Zyw,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT1M,2,2024-06-03 23:10:00+02:00
2024-06-07 10:38:17+02:00,620,CH,Planned maintenance,A03,,2024-02-01 16:00:00+01:00,okTAA9ZjzJPI5Q654_f58g,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT1M,8,2024-02-01 15:45:00+01:00
2024-06-07 10:38:17+02:00,775,CH,Planned maintenance,A03,,2024-02-01 15:45:00+01:00,okTAA9ZjzJPI5Q654_f58g,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT15M,8,2024-01-08 07:00:00+01:00
2024-06-07 10:38:17+02:00,775,CH,Planned maintenance,A03,,2024-02-29 16:45:00+01:00,okTAA9ZjzJPI5Q654_f58g,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT15M,8,2024-02-01 16:00:00+01:00
2024-06-07 10:38:17+02:00,775,CH,Planned maintenance,A03,,2024-06-07 11:00:00+02:00,okTAA9ZjzJPI5Q654_f58g,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT15M,8,2024-04-18 17:30:00+02:00
2024-06-07 10:38:17+02:00,775,CH,Planned maintenance,A03,,2024-04-18 17:15:00+02:00,okTAA9ZjzJPI5Q654_f58g,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT15M,8,2024-02-29 17:00:00+01:00
2024-06-07 10:38:17+02:00,620,CH,Planned maintenance,A03,,2024-04-18 17:30:00+02:00,okTAA9ZjzJPI5Q654_f58g,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT1M,8,2024-04-18 17:15:00+02:00
2024-06-07 10:38:17+02:00,620,CH,Planned maintenance,A03,,2024-02-29 17:00:00+01:00,okTAA9ZjzJPI5Q654_f58g,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT1M,8,2024-02-29 16:45:00+01:00
2024-06-08 15:30:08+02:00,0,CH,Unplanned outage,A03,,2024-06-08 15:15:00+02:00,RZTcDEIC_CXIJ5WumnlXDg,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G4,1,MAW,PT15M,2,2024-06-08 13:45:00+02:00
2024-06-08 15:30:08+02:00,0,CH,Unplanned outage,A03,,2024-06-08 15:20:00+02:00,RZTcDEIC_CXIJ5WumnlXDg,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G4,1,MAW,PT1M,2,2024-06-08 15:15:00+02:00
2024-06-08 15:30:08+02:00,0,CH,Unplanned outage,A03,,2024-06-08 13:45:00+02:00,RZTcDEIC_CXIJ5WumnlXDg,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G4,1,MAW,PT1M,2,2024-06-08 13:37:00+02:00
2024-06-11 11:01:13+02:00,775,CH,Unplanned outage,A03,,2024-06-11 11:00:00+02:00,G16WQUjbnlPjE9HkY1987g,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT15M,6,2024-06-08 21:00:00+02:00
2024-06-14 21:50:46+02:00,0,CH,Unplanned outage,A03,,2024-06-14 16:30:00+02:00,jybHVcnHpjmFSn5vSfmrgQ,1233.0,Nuclear,12W-0000000052-D,intra_zonal,KKL - KernKW Leibstadt AG,Leibstadt,1,MAW,PT1M,3,2024-06-14 16:29:00+02:00
2024-06-14 21:50:46+02:00,0,CH,Unplanned outage,A03,,2024-06-15 12:00:00+02:00,jybHVcnHpjmFSn5vSfmrgQ,1233.0,Nuclear,12W-0000000052-D,intra_zonal,KKL - KernKW Leibstadt AG,Leibstadt,1,MAW,PT15M,3,2024-06-14 16:30:00+02:00
2024-06-20 08:25:06+02:00,775,CH,Unplanned outage,A03,,2024-06-19 23:15:00+02:00,-8vxTWNDhUbU3hsyTNMSpA,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT1M,3,2024-06-19 23:05:00+02:00
2024-06-20 08:25:06+02:00,775,CH,Unplanned outage,A03,,2024-06-20 08:15:00+02:00,-8vxTWNDhUbU3hsyTNMSpA,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT15M,3,2024-06-19 23:15:00+02:00
2024-06-20 08:25:06+02:00,775,CH,Unplanned outage,A03,,2024-06-20 08:18:00+02:00,-8vxTWNDhUbU3hsyTNMSpA,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT1M,3,2024-06-20 08:15:00+02:00
2024-06-21 18:08:46+02:00,0,CH,Unplanned outage,A03,,2024-06-21 18:15:00+02:00,dvKIomo5cb0cjGTwoiHJGA,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G2,1,MAW,PT15M,7,2024-01-01 00:00:00+01:00
2024-06-23 23:41:38+02:00,128,CH,Unplanned outage,A03,,2024-06-23 23:30:00+02:00,SFdD_ZNJbHzGQIPY4vAazQ,384.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Nendaz,1,MAW,PT15M,2,2024-06-23 22:15:00+02:00
2024-06-23 23:41:38+02:00,128,CH,Unplanned outage,A03,,2024-06-23 22:15:00+02:00,SFdD_ZNJbHzGQIPY4vAazQ,384.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Nendaz,1,MAW,PT1M,2,2024-06-23 22:05:00+02:00
2024-06-24 06:34:12+02:00,0,CH,Unplanned outage,A03,,2024-06-24 05:15:00+02:00,daBtxS4dBwEvUGlyi84lSA,102.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Tierfehd - Limmern G2,1,MAW,PT1M,2,2024-06-24 05:10:00+02:00
2024-06-24 06:34:12+02:00,0,CH,Unplanned outage,A03,,2024-06-24 06:15:00+02:00,daBtxS4dBwEvUGlyi84lSA,102.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Tierfehd - Limmern G2,1,MAW,PT15M,2,2024-06-24 05:15:00+02:00
2024-06-24 06:34:12+02:00,0,CH,Unplanned outage,A03,,2024-06-24 06:25:00+02:00,daBtxS4dBwEvUGlyi84lSA,102.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Tierfehd - Limmern G2,1,MAW,PT1M,2,2024-06-24 06:15:00+02:00
2024-06-26 12:47:42+02:00,775,CH,Unplanned outage,A03,,2024-06-26 12:00:00+02:00,EHWs1RvMMMl2jfKVSZZ9pw,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT1M,2,2024-06-26 11:55:00+02:00
2024-06-26 12:47:42+02:00,775,CH,Unplanned outage,A03,,2024-06-26 13:00:00+02:00,EHWs1RvMMMl2jfKVSZZ9pw,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT15M,2,2024-06-26 12:00:00+02:00
2024-06-27 13:29:23+02:00,207,CH,Unplanned outage,A03,,2024-06-27 13:30:00+02:00,FBDCVKShKLifGoB8PCiZdA,340.0,Hydro Water Reservoir,12W-0000000105-J,intra_zonal,Electra-Massa (EM),Kraftwerk Bitsch,1,MAW,PT15M,2,2024-06-27 12:30:00+02:00
2024-06-27 13:29:23+02:00,207,CH,Unplanned outage,A03,,2024-06-27 12:30:00+02:00,FBDCVKShKLifGoB8PCiZdA,340.0,Hydro Water Reservoir,12W-0000000105-J,intra_zonal,Electra-Massa (EM),Kraftwerk Bitsch,1,MAW,PT1M,2,2024-06-27 12:20:00+02:00
2024-06-28 14:42:27+02:00,775,CH,Unplanned outage,A03,,2024-06-28 14:40:00+02:00,l8Qwgb9_defa1utHl9QDHw,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT1M,3,2024-06-28 14:30:00+02:00
2024-06-28 14:42:27+02:00,775,CH,Unplanned outage,A03,,2024-06-28 14:30:00+02:00,l8Qwgb9_defa1utHl9QDHw,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT15M,3,2024-06-28 11:30:00+02:00
2024-06-28 14:42:27+02:00,775,CH,Unplanned outage,A03,,2024-06-28 11:30:00+02:00,l8Qwgb9_defa1utHl9QDHw,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT1M,3,2024-06-28 11:20:00+02:00
2024-06-29 03:19:04+02:00,0,CH,Unplanned outage,A03,,2024-06-29 09:00:00+02:00,ISY_kynQ3AqPfaWEOBSYcQ,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G2,1,MAW,PT15M,1,2024-06-29 03:15:00+02:00
2024-06-29 03:19:04+02:00,0,CH,Unplanned outage,A03,,2024-06-29 03:15:00+02:00,ISY_kynQ3AqPfaWEOBSYcQ,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G2,1,MAW,PT1M,1,2024-06-29 03:12:00+02:00
2024-06-29 18:33:58+02:00,304,CH,Unplanned outage,A03,,2024-06-29 20:00:00+02:00,sKZ3xh3SVOB8UiLwO1maNg,420.0,Hydro Water Reservoir,12W-0000000026-D,intra_zonal,Blenio (OFIBLE),Centrale di Biasca,1,MAW,PT15M,1,2024-06-29 18:15:00+02:00
2024-06-30 13:46:17+02:00,2,CH,Unplanned outage,A03,,2024-06-30 23:59:00+02:00,ExB7cHtpzF7K64cIMK2uiQ,190.0,Hydro Water Reservoir,12W-0000000060-F,intra_zonal,Emosson (ESA),Usine de la Bâtiaz,1,MAW,PT1M,2,2024-06-30 23:45:00+02:00
2024-06-30 13:46:17+02:00,2,CH,Unplanned outage,A03,,2024-06-30 23:45:00+02:00,ExB7cHtpzF7K64cIMK2uiQ,190.0,Hydro Water Reservoir,12W-0000000060-F,intra_zonal,Emosson (ESA),Usine de la Bâtiaz,1,MAW,PT15M,2,2024-06-30 09:30:00+02:00
2024-07-01 07:43:14+02:00,0,CH,Unplanned outage,A03,,2024-07-01 09:00:00+02:00,l9kHfcz3E3Nl6TaChNFC6A,102.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Tierfehd - Limmern G1,1,MAW,PT15M,1,2024-07-01 07:30:00+02:00
2024-07-01 15:20:10+02:00,64,CH,Unplanned outage,A03,,2024-07-01 15:15:00+02:00,jkphNzLTEZ1KgJeIuatoXg,384.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Nendaz,1,MAW,PT15M,2,2024-07-01 12:00:00+02:00
2024-07-03 08:02:49+02:00,0,CH,Unplanned outage,A03,,2024-08-30 17:00:00+02:00,a9nM7VHubq0P5U-ZQEFVBA,138.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Tierfehd - Limmern GPSW,1,MAW,PT15M,3,2024-01-23 06:15:00+01:00
2024-07-03 08:02:49+02:00,0,CH,Unplanned outage,A03,,2024-01-23 06:15:00+01:00,a9nM7VHubq0P5U-ZQEFVBA,138.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Tierfehd - Limmern GPSW,1,MAW,PT1M,3,2024-01-23 06:07:00+01:00
2024-07-05 12:28:10+02:00,775,CH,Unplanned outage,A03,,2024-07-05 12:30:00+02:00,Nq0nuHYIyF0LAIYRqxb3Tg,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT15M,2,2024-07-04 18:45:00+02:00
2024-07-06 10:44:40+02:00,0,CH,Unplanned outage,A03,,2024-07-06 10:45:00+02:00,wyQ3fuUHv6vxWGDbQ7LHFg,105.0,Hydro Pumped Storage,12W-0000000917-6,intra_zonal,KSL - KW Sarganserland AG,Mapragg - Gigerwald G3,1,MAW,PT15M,2,2024-07-06 09:15:00+02:00
2024-07-06 10:44:40+02:00,0,CH,Unplanned outage,A03,,2024-07-06 09:15:00+02:00,wyQ3fuUHv6vxWGDbQ7LHFg,105.0,Hydro Pumped Storage,12W-0000000917-6,intra_zonal,KSL - KW Sarganserland AG,Mapragg - Gigerwald G3,1,MAW,PT1M,2,2024-07-06 09:01:00+02:00
2024-07-06 20:27:56+02:00,185,CH,Unplanned outage,A03,,2024-07-06 21:45:00+02:00,OYA1yRNuSK1mjX6nI1rCCA,365.0,Nuclear,12W-0000000017-E,intra_zonal,KKB - KernKW Beznau,Beznau 1,1,MAW,PT15M,2,2024-07-06 18:30:00+02:00
2024-07-06 20:27:56+02:00,185,CH,Unplanned outage,A03,,2024-07-06 18:30:00+02:00,OYA1yRNuSK1mjX6nI1rCCA,365.0,Nuclear,12W-0000000017-E,intra_zonal,KKB - KernKW Beznau,Beznau 1,1,MAW,PT1M,2,2024-07-06 18:28:00+02:00
2024-07-07 12:12:58+02:00,465,CH,Unplanned outage,A03,,2024-07-06 06:45:00+02:00,N6877QB6c2sTC_vGj1JbOQ,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT1M,5,2024-07-06 06:40:00+02:00
2024-07-07 12:12:58+02:00,465,CH,Unplanned outage,A03,,2024-07-07 12:00:00+02:00,N6877QB6c2sTC_vGj1JbOQ,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT15M,5,2024-07-06 06:45:00+02:00
2024-07-07 12:12:58+02:00,465,CH,Unplanned outage,A03,,2024-07-07 12:06:00+02:00,N6877QB6c2sTC_vGj1JbOQ,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT1M,5,2024-07-07 12:00:00+02:00
2024-07-10 22:16:00+02:00,0,CH,Unplanned outage,A03,,2024-07-11 17:00:00+02:00,h0-iVZnnk0hM8At-3Bp7FA,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G4,1,MAW,PT15M,2,2024-07-10 20:00:00+02:00
2024-07-10 22:16:00+02:00,0,CH,Unplanned outage,A03,,2024-07-10 20:00:00+02:00,h0-iVZnnk0hM8At-3Bp7FA,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G4,1,MAW,PT1M,2,2024-07-10 19:51:00+02:00
2024-07-10 22:16:22+02:00,0,CH,Unplanned outage,A03,,2024-07-10 20:00:00+02:00,TeQrPPQBnV_lLre6KXlm8Q,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G1,1,MAW,PT1M,2,2024-07-10 19:49:00+02:00
2024-07-10 22:16:22+02:00,0,CH,Unplanned outage,A03,,2024-07-11 17:00:00+02:00,TeQrPPQBnV_lLre6KXlm8Q,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G1,1,MAW,PT15M,2,2024-07-10 20:00:00+02:00
2024-07-10 22:16:56+02:00,0,CH,Unplanned outage,A03,,2024-07-10 20:00:00+02:00,ziHNX9NuXn6QIi46nFZf6Q,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G3,1,MAW,PT1M,2,2024-07-10 19:51:00+02:00
2024-07-10 22:16:56+02:00,0,CH,Unplanned outage,A03,,2024-07-11 17:00:00+02:00,ziHNX9NuXn6QIi46nFZf6Q,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G3,1,MAW,PT15M,2,2024-07-10 20:00:00+02:00
2024-07-10 22:16:58+02:00,0,CH,Unplanned outage,A03,,2024-07-10 20:00:00+02:00,xAAl2sLDzOpUVsdkvFTKxQ,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G2,1,MAW,PT1M,2,2024-07-10 19:51:00+02:00
2024-07-10 22:16:58+02:00,0,CH,Unplanned outage,A03,,2024-07-11 17:00:00+02:00,xAAl2sLDzOpUVsdkvFTKxQ,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G2,1,MAW,PT15M,2,2024-07-10 20:00:00+02:00
2024-07-12 21:44:22+02:00,0,CH,Unplanned outage,A03,,2024-07-12 22:30:00+02:00,6hXOvDeHfcXfvK8tCR1WLg,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G3,1,MAW,PT15M,3,2024-07-12 17:00:00+02:00
2024-07-17 14:44:59+02:00,0,CH,Unplanned outage,A03,,2024-07-17 14:30:00+02:00,s3zvOBzwdoHTkP4Ke1KvLw,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G3,1,MAW,PT15M,2,2024-07-17 12:30:00+02:00
2024-07-17 14:44:59+02:00,0,CH,Unplanned outage,A03,,2024-07-17 12:30:00+02:00,s3zvOBzwdoHTkP4Ke1KvLw,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G3,1,MAW,PT1M,2,2024-07-17 12:17:00+02:00
2024-07-17 14:44:59+02:00,0,CH,Unplanned outage,A03,,2024-07-17 14:35:00+02:00,s3zvOBzwdoHTkP4Ke1KvLw,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G3,1,MAW,PT1M,2,2024-07-17 14:30:00+02:00
2024-07-17 15:39:00+02:00,0,CH,Unplanned outage,A03,,2024-07-17 15:30:00+02:00,Inqb70aEib56pQHpqC-2tQ,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G4,1,MAW,PT15M,4,2024-07-12 17:00:00+02:00
2024-07-17 15:39:00+02:00,0,CH,Unplanned outage,A03,,2024-07-17 15:35:00+02:00,Inqb70aEib56pQHpqC-2tQ,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G4,1,MAW,PT1M,4,2024-07-17 15:30:00+02:00
2024-07-19 21:24:15+02:00,775,CH,Unplanned outage,A03,,2024-07-19 21:15:00+02:00,SY8MIJ_G00dq5jPZ6ry_6Q,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT15M,7,2024-07-12 17:30:00+02:00
2024-07-19 21:24:15+02:00,775,CH,Unplanned outage,A03,,2024-07-19 21:20:00+02:00,SY8MIJ_G00dq5jPZ6ry_6Q,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT1M,7,2024-07-19 21:15:00+02:00
2024-07-20 12:16:58+02:00,0,CH,Unplanned outage,A03,,2024-07-20 11:30:00+02:00,uMM0b5Tz3UFwsh1rLI_PSA,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G4,1,MAW,PT15M,1,2024-07-20 10:15:00+02:00
2024-07-23 04:10:04+02:00,0,CH,Unplanned outage,A03,,2024-07-23 04:15:00+02:00,bGhkIXHM0QnWaMHPZT5xIA,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G4,1,MAW,PT1M,1,2024-07-23 04:03:00+02:00
2024-07-23 04:10:04+02:00,0,CH,Unplanned outage,A03,,2024-07-23 08:00:00+02:00,bGhkIXHM0QnWaMHPZT5xIA,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G4,1,MAW,PT15M,1,2024-07-23 04:15:00+02:00
2024-07-23 04:10:04+02:00,0,CH,Unplanned outage,A03,,2024-07-23 08:03:00+02:00,bGhkIXHM0QnWaMHPZT5xIA,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G4,1,MAW,PT1M,1,2024-07-23 08:00:00+02:00
